"Provincia"|||"Municipio"|||"Localidad"|||"Código postal"|||"Dirección"|||"Margen"|||"Longitud"|||"Latitud"|||"Toma de datos"|||"Precio gasolina 95 E5"|||"Precio gasolina 95 E10"|||"Precio gasolina 95 E5 Premium"|||"Precio gasolina 98 E5"|||"Precio gasolina 98 E10"|||"Precio gasóleo A"|||"Precio gasóleo Premium"|||"Precio gasóleo B"|||"Precio gasóleo C"|||"Precio bioetanol"|||"% bioalcohol"|||"Precio biodiésel"|||"% éster metílico"|||"Precio gases licuados del petróleo"|||"Precio gas natural comprimido"|||"Precio gas natural licuado"|||"Precio hidrógeno"|||"Rótulo"|||"Tipo venta"|||"Rem."|||"Horario"|||"Tipo servicio"|||
"LLEIDA"|||"LLEIDA"|||"BASSES D'ALPICAT (LES)"|||"25195"|||"CARRETERA N-240 KM. 100"|||"D"|||"0,566139"|||"41,645306"|||"18/05/2023 18:20"|||"1,574"|||""|||""|||"1,684"|||""|||"1,434"|||"1,504"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"Sin datos"|||
"LLEIDA"|||"LLEIDA"|||"SUCHS"|||"25113"|||"CALLE BOU (SUCHS), 12"|||"D"|||"0,410250"|||"41,702361"|||"11/05/2023 12:35"|||""|||""|||""|||""|||""|||"1,322"|||""|||"1,002"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"L ESPIGA SCCL"|||"R"|||"dm"|||"L: 08:00-18:00"|||"L: 08:00-18:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25194"|||"AVENIDA DEL EJERCITO, 2"|||"I"|||"0,616111"|||"41,607889"|||"04/05/2023 11:57"|||"1,599"|||""|||""|||"1,749"|||""|||"1,469"|||"1,519"|||""|||""|||""|||""|||""|||""|||"1,060"|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"LLEIDA"|||"LLEIDA"|||"25192"|||"PARTIDA CTRA NACIONL II, N"|||"I"|||"0,597861"|||"41,599222"|||"17/05/2023 11:00"|||"1,509"|||""|||""|||""|||""|||"1,369"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"NIEVES"|||"P"|||"dm"|||"L-D: 24H"|||"L-V: 00:00-08:00 (D), 08:00-13:00 (A), 13:00-16:00 (D), 16:00-19:00 (A), 19:00-23:59 (D); S-D: 24H (D)"|||
"LLEIDA"|||"LLES DE CERDANYA"|||"LLES DE CERDANYA"|||"25726"|||"CARRETERA N-260 KM. 205,7"|||"D"|||"1,681139"|||"42,364444"|||"15/05/2023 12:02"|||"1,527"|||""|||""|||""|||""|||"1,372"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BENZINERA MARTINET"|||"P"|||"dm"|||"L-D: 07:00-22:00"|||"L-D: 07:00-22:00 (D)"|||
"LLEIDA"|||"MAIALS"|||"MAIALS"|||"25179"|||"CARRETERA C45 - CTRA. MAIALS A SERÒS KM. "|||"N"|||"0,508750"|||"41,366222"|||"16/05/2023 10:08"|||""|||""|||""|||""|||""|||""|||""|||"1,088"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"COOPERATIVA MAIALS"|||"R"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"MAIALS"|||"MAIALS"|||"25179"|||"CARRETERA C45-CTRA. MAIALS A SERÒS KM. 0,5"|||"I"|||"0,507167"|||"41,365083"|||"17/05/2023 09:49"|||"1,441"|||""|||""|||""|||""|||"1,291"|||""|||"1,088"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"AUTOSERVEI 24 H"|||"P"|||"dm"|||"L-V: 08:00-13:00 y 15:00-19:00; S-D: 24H"|||"Sin datos"|||
"LLEIDA"|||"MIRALCAMP"|||"MIRALCAMP"|||"25242"|||"POLIGONO POLIGON 12, PARC, 9, 1"|||"D"|||"0,887306"|||"41,605417"|||"15/05/2023 17:26"|||"1,399"|||""|||""|||""|||""|||"1,255"|||""|||"0,959"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"AGRARIA DE MIRALCAMP"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"MOLLERUSSA"|||"MOLLERUSSA"|||"25230"|||"CARRETERA L-200 KM. 1,370"|||"D"|||"0,890389"|||"41,621556"|||"18/05/2023 00:00"|||"1,554"|||""|||"1,634"|||""|||""|||"1,425"|||"1,505"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"MOLLERUSSA"|||"MOLLERUSSA"|||"25230"|||"AVENIDA JAIME I, 24"|||"I"|||"0,887778"|||"41,630056"|||"18/05/2023 00:00"|||"1,579"|||""|||""|||"1,729"|||""|||"1,419"|||"1,489"|||"1,068"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"MOLLERUSSA"|||"MOLLERUSSA"|||"25230"|||"RONDA DE PONENT, 1"|||"N"|||"0,886944"|||"41,627528"|||"15/05/2023 15:16"|||"1,519"|||""|||""|||"1,719"|||""|||"1,389"|||"1,439"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROLIS"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 00:00-06:30 (D), 06:30-21:25 (A), 21:25-23:59 (D)"|||
"LLEIDA"|||"MONTFERRER I CASTELLBÒ"|||"MONTFERRER"|||"25711"|||"CTRA. N-260 km 230"|||"D"|||"1,428278"|||"42,346611"|||"18/05/2023 10:35"|||"1,599"|||""|||""|||"1,763"|||""|||"1,434"|||""|||"1,175"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"VALENTI"|||"P"|||"dm"|||"L-D: 07:00-21:00"|||"L-D: 07:00-21:00 (A)"|||
"LLEIDA"|||"MONTOLIU DE LLEIDA"|||"MONTOLIU DE LLEIDA"|||"25172"|||"CALLE CREU, 0"|||"D"|||"0,587778"|||"41,561917"|||"16/05/2023 10:48"|||""|||""|||""|||""|||""|||"1,300"|||""|||"0,970"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"COOPERATIVA"|||"R"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"NAUT ARAN"|||"ARTIES"|||"25599"|||"CARRETERA C-28 KM. 29,5"|||"D"|||"0,862583"|||"42,700222"|||"12/05/2023 10:38"|||"1,574"|||""|||""|||"1,709"|||""|||"1,398"|||"1,479"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"E.S NAUT ARAN"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"OLIANA"|||"OLIANA"|||"25790"|||"CARRETERA C-14 KM. 141,000"|||"N"|||"1,312917"|||"42,064333"|||"15/05/2023 12:01"|||"1,488"|||""|||""|||"1,684"|||""|||"1,329"|||""|||"0,998"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ESTACIO SERVEI OLIANA"|||"P"|||"dm"|||"L-S: 06:30-22:00; D: 07:30-22:00"|||"L-S: 06:30-22:00 (A); D: 07:30-22:00 (A)"|||
"LLEIDA"|||"OLIUS"|||"OLIUS"|||"25286"|||"CTRA. MANRESA, C-55 km 77,50"|||"N"|||"1,556083"|||"41,984528"|||"15/05/2023 12:06"|||"1,396"|||""|||""|||""|||""|||"1,255"|||""|||""|||""|||""|||""|||""|||""|||"0,919"|||""|||""|||""|||"PETROLIS DE BARCELONA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"ORGANYÀ"|||"ORGANYA"|||"25794"|||"CR C-14, 162"|||"D"|||"1,330250"|||"42,212111"|||"18/05/2023 00:00"|||"1,575"|||""|||""|||"1,685"|||""|||"1,389"|||"1,439"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETRONOR"|||"P"|||"OM"|||"L-D: 07:30-21:30"|||"L-D: 07:30-21:30 (A)"|||
"LLEIDA"|||"PALAU D'ANGLESOLA (EL)"|||"PALAU D'ANGLESOLA (EL)"|||"25243"|||"C/ URGELL, S/N"|||"D"|||"0,883483"|||"41,647752"|||"15/05/2023 10:07"|||"1,454"|||""|||""|||""|||""|||"1,321"|||""|||"1,067"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"S.C.C.L.A. "SANT ROC""|||"R"|||"dm"|||"L-D: 24H"|||"L-V: 00:00-08:30 (D), 08:30-13:00 (A), 13:00-15:00 (D), 15:00-19:00 (A), 19:00-23:59 (D); S: 00:00-08:30 (D), 08:30-13:00 (A), 13:00-23:59 (D); D: 24H (D)"|||
"LLEIDA"|||"PLANS DE SIÓ (ELS)"|||"PLANS DE SIO (ELS)"|||"25212"|||"C/ SANTA MAGDALENA, S/N"|||"N"|||"1,197538"|||"41,760002"|||"15/05/2023 10:30"|||""|||""|||""|||""|||""|||"1,258"|||""|||"0,912"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"POBLA DE SEGUR (LA)"|||"POBLA DE SEGUR (LA)"|||"25500"|||"CARRETERA C-13 KM. 94,5"|||"I"|||"0,965278"|||"42,238306"|||"11/05/2023 10:37"|||"1,596"|||""|||"1,674"|||""|||""|||"1,439"|||"1,507"|||"1,284"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"PONT DE SUERT (EL)"|||"PONT DE SUERT (EL)"|||"25520"|||"CARRETERA N-230 KM. 124,7"|||"D"|||"0,742583"|||"42,404278"|||"18/05/2023 00:00"|||"1,554"|||""|||"1,634"|||""|||""|||"1,435"|||"1,535"|||"1,132"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"PONTS"|||"PONTS"|||"25740"|||"CR C-14, 117,10"|||"I"|||"1,191222"|||"41,920750"|||"16/05/2023 13:19"|||"1,599"|||""|||""|||"1,779"|||""|||"1,419"|||"1,479"|||"1,069"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ONDINA DEL SEGRE"|||"P"|||"dm"|||"L: 04:00-22:00"|||"L: 04:00-22:00 (A)"|||
"LLEIDA"|||"PONTS"|||"PONTS"|||"25740"|||"POL. IND., C/PONENT, S/N"|||"N"|||"1,193538"|||"41,906835"|||"15/05/2023 10:30"|||"1,399"|||""|||""|||""|||""|||"1,258"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"PRATS I SANSOR"|||"PRATS"|||"25721"|||"CARRETERA LP-4033 KM. 6,2"|||"I"|||"1,845528"|||"42,368306"|||"18/05/2023 00:00"|||"1,549"|||""|||""|||"1,699"|||""|||"1,389"|||"1,439"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-V: 09:00-21:00; S-D: 09:00-17:00"|||"L-V: 09:00-21:00 (A); S-D: 09:00-17:00 (A)"|||
"LLEIDA"|||"ROSSELLÓ"|||"ROSSELLO"|||"25124"|||"AVGDA.DE LA FRUITA, 11"|||"N"|||"0,594194"|||"41,691556"|||"15/05/2023 13:30"|||"1,526"|||""|||""|||""|||""|||"1,396"|||""|||"1,192"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"FRU-ROSE, SCCL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"SANT GUIM DE FREIXENET"|||"SANT GUIM DE FREIXENET"|||"25270"|||"CARRETERA CALAF, 35 KM. "|||"D"|||"1,421944"|||"41,655000"|||"15/05/2023 09:24"|||"1,399"|||""|||""|||"1,599"|||""|||"1,249"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"E.S. SANT GUIM"|||"P"|||"dm"|||"L-V: 08:00-21:00; S: 08:00-19:00"|||"L-V: 08:00-21:00 (A); S: 08:00-19:00 (A)"|||
"LLEIDA"|||"SANT LLORENÇ DE MORUNYS"|||"SANT LLORENÇ DE MORUNYS"|||"25282"|||"CARRETERA DE BERGA KM. S/N"|||"D"|||"1,591778"|||"42,136056"|||"18/05/2023 00:00"|||"1,549"|||""|||""|||"1,659"|||""|||"1,389"|||"1,439"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:30-21:00"|||"L-D: 06:30-21:00 (A)"|||
"LLEIDA"|||"SANT RAMON"|||"SANT RAMON"|||"25215"|||"CARRETERA NACIONAL 141 KM. 11,400"|||"I"|||"1,371611"|||"41,726694"|||"18/05/2023 12:04"|||"1,595"|||""|||""|||"1,795"|||""|||"1,418"|||""|||"1,180"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"E.S. SANT RAMON"|||"P"|||"dm"|||"L: 08:30-21:00"|||"L: 08:30-21:00 (P)"|||
"LLEIDA"|||"SERÒS"|||"SEROS"|||"25183"|||"CR L-7042, 12"|||"D"|||"0,421056"|||"41,468806"|||"17/05/2023 10:02"|||"1,439"|||""|||""|||""|||""|||"1,289"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"E.S. SEROS"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"SEU D'URGELL (LA)"|||"SEU D'URGELL (LA)"|||"25700"|||"AVENIDA VALIRA, 27"|||"D"|||"1,454972"|||"42,360389"|||"15/05/2023 11:15"|||"1,611"|||""|||""|||"1,775"|||""|||"1,446"|||"1,496"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 07:00-21:00"|||"L-D: 07:00-21:00 (A)"|||
"LLEIDA"|||"SIDAMON"|||"SIDAMON"|||"25222"|||"CARRETERA N-II A KM. 480"|||"D"|||"0,823056"|||"41,633333"|||"18/05/2023 10:56"|||"1,589"|||""|||""|||"1,729"|||""|||"1,469"|||"1,509"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"SOLSONA"|||"SOLSONA"|||"25280"|||"CARRETERA CTRA. DE MANRESA S/N KM. "|||"D"|||"1,528528"|||"41,994250"|||"18/05/2023 12:08"|||"1,599"|||""|||""|||"1,739"|||""|||"1,439"|||"1,489"|||"1,039"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 24H"|||"L-X: 00:00-05:44 (D), 05:44-22:30 (P), 22:30-23:59 (D); J-S: 00:00-05:44 (D), 05:44-22:59 (P), 22:59-23:59 (D); D: 00:00-05:44 (D), 05:44-22:30 (P), 22:30-23:59 (D)"|||
"LLEIDA"|||"SOLSONA"|||"SOLSONA"|||"25280"|||"CARRETERA MANRESA KM. 78,100"|||"I"|||"1,550028"|||"41,985444"|||"15/05/2023 10:30"|||"1,399"|||""|||""|||""|||""|||"1,258"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"SORIGUERA"|||"SORIGUERA"|||"25566"|||"CARRETERA N-260 KM. 278,25"|||"I"|||"1,137889"|||"42,397778"|||"18/05/2023 11:36"|||"1,575"|||""|||""|||"1,709"|||""|||"1,439"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PORT CANTÓ"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"SORT"|||"SORT"|||"25560"|||"POLIGONO ELS SALANCONS, 1"|||"D"|||"1,130944"|||"42,406139"|||"15/05/2023 10:30"|||"1,404"|||""|||""|||""|||""|||"1,263"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"SOSES"|||"SOSES"|||"25181"|||"CARRETERA A-2 KM. 447"|||"I"|||"0,475611"|||"41,544528"|||"18/05/2023 00:00"|||"1,569"|||""|||""|||""|||""|||"1,419"|||"1,469"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"SOSES"|||"SOSES"|||"25181"|||"CAMÍ DE LA VÍA,1"|||"D"|||"0,491861"|||"41,532639"|||"15/05/2023 09:05"|||""|||""|||""|||""|||""|||""|||""|||"1,003"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"COOPSOSES"|||"R"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"SUDANELL"|||"SUDANELL"|||"25173"|||"CALLE TORRES DE SEGRE, S/N"|||"N"|||"0,558333"|||"41,551111"|||"15/05/2023 08:50"|||""|||""|||""|||""|||""|||""|||""|||"1,090"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"TRECOOP"|||"R"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"SUNYER"|||"SUNYER"|||"25174"|||"PISTA DE TORRES S/N"|||"D"|||"0,592806"|||"41,521083"|||"15/05/2023 13:05"|||""|||""|||""|||""|||""|||""|||""|||"1,080"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"COOP. DEL CAMP DE SUNYER"|||"R"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TÀRREGA"|||"TARREGA"|||"25300"|||"AVINGUDA TARRAGONA, 13"|||"D"|||"1,142194"|||"41,640778"|||"18/05/2023 11:00"|||"1,439"|||""|||""|||""|||""|||"1,299"|||"1,349"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ESCLATOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TÀRREGA"|||"TARREGA"|||"25300"|||"CARRETERA C-240 KM. 29"|||"I"|||"1,138806"|||"41,639833"|||"17/05/2023 10:25"|||"1,569"|||""|||""|||"1,719"|||""|||"1,419"|||"1,479"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TÀRREGA"|||"TARREGA"|||"25300"|||"CARRETERA A-2 KM. 507,39"|||"D"|||"1,136278"|||"41,662472"|||"17/05/2023 06:37"|||"1,569"|||""|||"1,609"|||"1,719"|||""|||"1,419"|||"1,479"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TÀRREGA"|||"TARREGA"|||"25300"|||"PG IND. LA CANALETA S/N (BARCELONA-MADRID km 507)"|||"N"|||"1,133472"|||"41,662778"|||"15/05/2023 15:00"|||""|||""|||"1,539"|||""|||""|||"1,329"|||"1,359"|||"1,217"|||""|||""|||""|||"1,349"|||""|||""|||""|||""|||""|||"PETROMIRALLES"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TÀRREGA"|||"TARREGA"|||"25300"|||"AV. CERVERA ESQ. MESTRE GÜELL  - C.C. CAPRABO"|||"N"|||"1,149417"|||"41,651917"|||"16/05/2023 11:47"|||"1,397"|||""|||""|||""|||""|||"1,256"|||"1,316"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROLIS INDEPENDENTS - PETRO7"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TÀRREGA"|||"TARREGA"|||"25300"|||"AVENIDA BARCELONA, 26"|||"N"|||"1,149694"|||"41,652472"|||"15/05/2023 10:30"|||"1,398"|||""|||""|||""|||""|||"1,257"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TÉRMENS"|||"TERMENS"|||"25670"|||"AVINGUDA DE LA PAU, 1"|||"D"|||"0,751361"|||"41,707778"|||"16/05/2023 08:32"|||"1,529"|||""|||""|||""|||""|||"1,339"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SAV SERVEIS"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TÉRMENS"|||"TERMENS"|||"25670"|||"CARRETERA C 13 KM. 25"|||"I"|||"0,796806"|||"41,743694"|||"17/05/2023 14:17"|||"1,589"|||""|||""|||""|||""|||"1,399"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TÉRMENS"|||"TERMENS"|||"25670"|||"CARRETERA C-13 KM. 14"|||"I"|||"0,762472"|||"41,715556"|||"15/05/2023 19:36"|||"1,539"|||""|||""|||""|||""|||"1,349"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"NO "|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TÉRMENS"|||"TERMENS"|||"25670"|||"CALLE CARRETERA, 29"|||"I"|||"0,762639"|||"41,716028"|||"18/05/2023 10:19"|||"1,599"|||""|||""|||"1,709"|||""|||"1,449"|||""|||"1,133"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"E.S.TERMENS"|||"P"|||"dm"|||"L-D: 07:00-21:00"|||"L-D: 07:00-21:00 (P)"|||
"LLEIDA"|||"TORÀ"|||"TORA"|||"25750"|||"C-1412A (BONAREA) km 23,85"|||"D"|||"1,403066"|||"41,807835"|||"15/05/2023 10:30"|||"1,398"|||""|||""|||""|||""|||"1,257"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TORÀ"|||"TORA"|||"25750"|||"CTRA. ANDORRA, S/N (C1412 km 23,42)"|||"D"|||"1,402250"|||"41,810694"|||"16/05/2023 12:33"|||"1,550"|||""|||""|||"2,020"|||""|||"1,290"|||""|||"0,960"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"E.S.MAS"|||"P"|||"dm"|||"L-D: 07:00-22:00"|||"L-D: 07:00-22:00 (A)"|||
"LLEIDA"|||"TORNABOUS"|||"TORNABOUS"|||"25331"|||"CARRER DIAGONAL, 7"|||"D"|||"1,054889"|||"41,697778"|||"15/05/2023 19:35"|||"1,559"|||""|||""|||""|||""|||"1,349"|||"1,559"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"LOW COST 24"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TORREFARRERA"|||"TORREFARRERA"|||"25123"|||"CR N-230, 7"|||"I"|||"0,604722"|||"41,671361"|||"18/05/2023 00:00"|||"1,579"|||""|||""|||"1,729"|||""|||"1,439"|||"1,489"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROCAT"|||"P"|||"OM"|||"L-D: 05:00-23:00"|||"L-D: 05:00-23:00 (A)"|||
"LLEIDA"|||"TORREFARRERA"|||"TORREFARRERA"|||"25123"|||"CARRETERA N-230 KM. 6.5 KM. 6,5"|||"D"|||"0,606889"|||"41,663917"|||"15/05/2023 11:07"|||"1,581"|||""|||""|||""|||""|||"1,389"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"RENOVA OIL"|||"P"|||"dm"|||"L: 24H"|||"L: 24H (A)"|||
"LLEIDA"|||"TORREFARRERA"|||"TORREFARRERA"|||"25123"|||"CALLE C/MARINADA, S/N"|||"D"|||"0,604500"|||"41,664028"|||"15/05/2023 10:30"|||"1,401"|||""|||""|||"1,499"|||""|||"1,260"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BONAREA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TORREGROSSA"|||"TORREGROSSA"|||"25141"|||"CARRETERA N240 KM. 77,8"|||"I"|||"0,788028"|||"41,563944"|||"15/05/2023 18:53"|||"1,629"|||""|||""|||"1,799"|||""|||"1,439"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"dm"|||"L-D: 24H"|||"L-S: 07:00-22:00 (A)"|||
"LLEIDA"|||"TORREGROSSA"|||"TORREGROSSA"|||"25141"|||"CAMI GILIBLAU, S/N"|||"N"|||"0,837417"|||"41,579139"|||"18/05/2023 10:28"|||"1,398"|||""|||""|||""|||""|||"1,254"|||""|||"0,938"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"F.A.LES PLANES"|||"P"|||"dm"|||"L-D: 24H"|||"L-V: 00:00-08:00 (D), 08:00-19:00 (A), 19:00-23:59 (D); S: 00:00-08:00 (D), 08:00-13:00 (A), 13:00-23:59 (D); D: 24H (D)"|||
"LLEIDA"|||"TORREGROSSA"|||"TORREGROSSA"|||"25141"|||"CARRETERA N-240 KM. 77,800"|||"D"|||"0,788250"|||"41,564333"|||"15/05/2023 18:54"|||"1,629"|||""|||""|||"1,799"|||""|||"1,439"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 07:00-21:00 (A)"|||
"LLEIDA"|||"TORRELAMEU"|||"TORRELAMEU"|||"25138"|||"DISEMINADO AFORES, S/N"|||"D"|||"0,708139"|||"41,703056"|||"17/05/2023 12:00"|||""|||""|||""|||""|||""|||""|||""|||"0,934"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SIN ROTULO"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TORRES DE SEGRE"|||"TORRES DE SEGRE"|||"25170"|||"CALLE ESTATUT DE SAU, 0"|||"D"|||"0,519000"|||"41,533722"|||"16/05/2023 00:00"|||"1,479"|||""|||""|||""|||""|||"1,300"|||""|||"0,985"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PONENT ENERGIA"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"LLEIDA"|||"TORRES DE SEGRE"|||"TORRES DE SEGRE"|||"25170"|||"CARRETERA N-2 KM. 450"|||"D"|||"0,511667"|||"41,558861"|||"18/05/2023 00:00"|||"1,569"|||""|||""|||"1,719"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"LLEIDA"|||"TREMP"|||"TREMP"|||"25620"|||"CARRETERA C-13 KM. 86,30"|||"I"|||"0,895000"|||"42,171361"|||"16/05/2023 06:00"|||"1,580"|||""|||""|||"1,710"|||""|||"1,430"|||"1,500"|||"1,170"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (P)"|||
